date,hour,year,month,weekday,temperature_2m_(°c),relativehumidity_2m_(%),weathercode_(wmo code)
2021-01-22,10,2021,1,Friday,2.2,77,0
2021-01-22,11,2021,1,Friday,5.4,62,0
2021-01-22,12,2021,1,Friday,6.6,49,0
2021-01-22,13,2021,1,Friday,6.9,45,3
2021-01-22,14,2021,1,Friday,6.8,44,2
2021-01-22,15,2021,1,Friday,8.0,40,2
2021-01-22,16,2021,1,Friday,8.0,40,1
2021-01-22,17,2021,1,Friday,7.6,41,1
2021-01-22,18,2021,1,Friday,6.2,44,0
2021-01-22,19,2021,1,Friday,4.8,47,0
2021-01-22,20,2021,1,Friday,3.8,50,0
2021-01-22,21,2021,1,Friday,3.1,52,0
2021-01-22,22,2021,1,Friday,2.2,55,0
2021-01-22,23,2021,1,Friday,1.4,57,0
2021-01-23,0,2021,1,Saturday,0.6,60,0
2021-01-23,1,2021,1,Saturday,-0.1,63,1
2021-01-23,2,2021,1,Saturday,-0.7,65,1
2021-01-23,3,2021,1,Saturday,0.3,57,2
2021-01-23,4,2021,1,Saturday,0.1,55,2
2021-01-23,5,2021,1,Saturday,-0.3,54,2
2021-01-23,6,2021,1,Saturday,-0.7,54,2
2021-01-23,7,2021,1,Saturday,-0.9,52,2
2021-01-23,8,2021,1,Saturday,-1.2,50,3
2021-01-23,9,2021,1,Saturday,-1.3,49,2
2021-01-23,10,2021,1,Saturday,-0.8,41,2
2021-01-23,11,2021,1,Saturday,-0.3,37,3
2021-01-23,12,2021,1,Saturday,0.3,35,1
2021-01-23,13,2021,1,Saturday,0.8,34,0
2021-01-23,14,2021,1,Saturday,1.3,33,0
2021-01-23,15,2021,1,Saturday,1.3,33,0
2021-01-23,16,2021,1,Saturday,1.4,33,0
2021-01-23,17,2021,1,Saturday,1.1,32,0
2021-01-23,18,2021,1,Saturday,0.3,33,0
2021-01-23,19,2021,1,Saturday,-0.7,35,0
2021-01-23,20,2021,1,Saturday,-1.2,37,0
2021-01-23,21,2021,1,Saturday,-1.6,38,0
2021-01-23,22,2021,1,Saturday,-1.9,39,0
2021-01-23,23,2021,1,Saturday,-2.1,40,0
2021-01-24,0,2021,1,Sunday,-2.3,41,0
2021-01-24,1,2021,1,Sunday,-2.5,42,0
2021-01-24,2,2021,1,Sunday,-2.7,43,0
2021-01-24,3,2021,1,Sunday,-3.1,45,1
2021-01-24,4,2021,1,Sunday,-3.1,45,2
2021-01-24,5,2021,1,Sunday,-3.1,46,1
2021-01-24,6,2021,1,Sunday,-3.3,47,1
2021-01-24,7,2021,1,Sunday,-3.5,48,1
2021-01-24,8,2021,1,Sunday,-3.6,50,0
2021-01-24,9,2021,1,Sunday,-3.5,50,0
2021-01-24,10,2021,1,Sunday,-2.4,47,1
2021-01-24,11,2021,1,Sunday,-1.1,46,0
2021-01-24,12,2021,1,Sunday,0.2,43,0
2021-01-24,13,2021,1,Sunday,1.4,42,1
2021-01-24,14,2021,1,Sunday,2.3,40,1
2021-01-24,15,2021,1,Sunday,2.5,41,1
2021-01-24,16,2021,1,Sunday,2.6,41,2
2021-01-24,17,2021,1,Sunday,2.3,42,2
2021-01-24,18,2021,1,Sunday,1.7,47,2
2021-01-24,19,2021,1,Sunday,0.7,58,2
2021-01-24,20,2021,1,Sunday,0.0,68,2
2021-01-24,21,2021,1,Sunday,-0.1,69,2
2021-01-24,22,2021,1,Sunday,-0.1,69,2
2021-01-24,23,2021,1,Sunday,-0.4,68,3
2021-01-25,0,2021,1,Monday,-0.1,64,3
2021-01-25,1,2021,1,Monday,0.0,63,3
2021-01-25,2,2021,1,Monday,0.1,63,3
2021-01-25,3,2021,1,Monday,0.2,70,3
2021-01-25,4,2021,1,Monday,0.4,66,71
2021-01-25,5,2021,1,Monday,0.4,66,3
2021-01-25,6,2021,1,Monday,0.5,67,3
2021-01-25,7,2021,1,Monday,0.6,68,3
2021-01-25,8,2021,1,Monday,0.6,70,3
2021-01-25,9,2021,1,Monday,0.6,74,3
2021-01-25,10,2021,1,Monday,1.2,73,3
2021-01-25,11,2021,1,Monday,2.4,68,3
2021-01-25,12,2021,1,Monday,3.4,63,3
2021-01-25,13,2021,1,Monday,4.8,59,3
2021-01-25,14,2021,1,Monday,4.9,59,3
2021-01-25,15,2021,1,Monday,3.9,54,3
2021-01-25,16,2021,1,Monday,3.7,54,3
2021-01-25,17,2021,1,Monday,3.0,57,3
2021-01-25,18,2021,1,Monday,2.2,62,71
2021-01-25,19,2021,1,Monday,1.6,67,73
2021-01-25,20,2021,1,Monday,1.1,72,73
2021-01-25,21,2021,1,Monday,0.8,78,73
2021-01-25,22,2021,1,Monday,0.5,85,73
2021-01-25,23,2021,1,Monday,0.4,89,73
2021-01-26,0,2021,1,Tuesday,0.2,91,73
2021-01-26,1,2021,1,Tuesday,0.2,91,73
2021-01-26,2,2021,1,Tuesday,0.2,92,71
2021-01-26,3,2021,1,Tuesday,-0.1,90,71
2021-01-26,4,2021,1,Tuesday,-0.1,91,3
2021-01-26,5,2021,1,Tuesday,-0.1,94,53
2021-01-26,6,2021,1,Tuesday,-0.2,95,61
2021-01-26,7,2021,1,Tuesday,-0.0,95,55
2021-01-26,8,2021,1,Tuesday,0.1,96,71
2021-01-26,9,2021,1,Tuesday,0.4,95,51
2021-01-26,10,2021,1,Tuesday,0.9,96,51
2021-01-26,11,2021,1,Tuesday,1.6,95,51
2021-01-26,12,2021,1,Tuesday,2.1,95,51
2021-01-26,13,2021,1,Tuesday,3.0,95,51
2021-01-26,14,2021,1,Tuesday,3.9,95,51
2021-01-26,15,2021,1,Tuesday,2.6,93,3
2021-01-26,16,2021,1,Tuesday,2.7,94,3
2021-01-26,17,2021,1,Tuesday,2.9,95,3
2021-01-26,18,2021,1,Tuesday,2.9,95,3
2021-01-26,19,2021,1,Tuesday,2.8,96,3
2021-01-26,20,2021,1,Tuesday,2.6,97,3
2021-01-26,21,2021,1,Tuesday,2.5,98,3
2021-01-26,22,2021,1,Tuesday,2.6,98,3
2021-01-26,23,2021,1,Tuesday,2.3,96,1
2021-01-27,0,2021,1,Wednesday,2.3,95,1
2021-01-27,1,2021,1,Wednesday,2.1,94,2
2021-01-27,2,2021,1,Wednesday,2.2,93,3
2021-01-27,3,2021,1,Wednesday,1.0,99,3
2021-01-27,4,2021,1,Wednesday,1.8,98,3
2021-01-27,5,2021,1,Wednesday,2.7,96,3
2021-01-27,6,2021,1,Wednesday,3.1,94,3
2021-01-27,7,2021,1,Wednesday,3.4,92,3
2021-01-27,8,2021,1,Wednesday,2.5,90,2
2021-01-27,9,2021,1,Wednesday,1.3,89,1
2021-01-27,10,2021,1,Wednesday,1.8,81,1
2021-01-27,11,2021,1,Wednesday,2.6,68,3
2021-01-27,12,2021,1,Wednesday,3.0,64,3
2021-01-27,13,2021,1,Wednesday,3.7,59,3
2021-01-27,14,2021,1,Wednesday,4.4,55,3
2021-01-27,15,2021,1,Wednesday,6.0,53,1
2021-01-27,16,2021,1,Wednesday,6.2,51,0
2021-01-27,17,2021,1,Wednesday,5.8,51,0
2021-01-27,18,2021,1,Wednesday,4.8,54,1
2021-01-27,19,2021,1,Wednesday,3.2,59,1
2021-01-27,20,2021,1,Wednesday,1.9,64,2
2021-01-27,21,2021,1,Wednesday,1.1,67,3
2021-01-27,22,2021,1,Wednesday,0.7,67,3
2021-01-27,23,2021,1,Wednesday,0.2,69,3
2021-01-28,0,2021,1,Thursday,-0.3,71,3
2021-01-28,1,2021,1,Thursday,-0.3,70,3
2021-01-28,2,2021,1,Thursday,-0.1,66,3
2021-01-28,3,2021,1,Thursday,0.6,65,3
2021-01-28,4,2021,1,Thursday,0.3,66,71
2021-01-28,5,2021,1,Thursday,0.1,67,71
2021-01-28,6,2021,1,Thursday,-0.1,65,71
2021-01-28,7,2021,1,Thursday,-0.3,58,3
2021-01-28,8,2021,1,Thursday,-0.5,49,3
2021-01-28,9,2021,1,Thursday,-0.8,47,3
2021-01-28,10,2021,1,Thursday,-0.9,46,3
2021-01-28,11,2021,1,Thursday,-0.6,44,2
2021-01-28,12,2021,1,Thursday,0.3,40,0
2021-01-28,13,2021,1,Thursday,1.0,39,0
2021-01-28,14,2021,1,Thursday,1.5,38,0
2021-01-28,15,2021,1,Thursday,1.8,37,0
2021-01-28,16,2021,1,Thursday,2.0,35,0
2021-01-28,17,2021,1,Thursday,1.7,34,0
2021-01-28,18,2021,1,Thursday,0.8,35,0
2021-01-28,19,2021,1,Thursday,-0.3,36,0
2021-01-28,20,2021,1,Thursday,-1.1,38,0
2021-01-28,21,2021,1,Thursday,-1.6,39,0
2021-01-28,22,2021,1,Thursday,-2.1,40,0
2021-01-28,23,2021,1,Thursday,-2.4,41,0
2021-01-29,0,2021,1,Friday,-2.7,41,1
2021-01-29,1,2021,1,Friday,-2.9,40,3
2021-01-29,2,2021,1,Friday,-3.1,40,3
2021-01-29,3,2021,1,Friday,-3.4,39,2
2021-01-29,4,2021,1,Friday,-3.6,39,0
2021-01-29,5,2021,1,Friday,-3.7,38,0
2021-01-29,6,2021,1,Friday,-3.7,39,1
2021-01-29,7,2021,1,Friday,-3.8,40,2
2021-01-29,8,2021,1,Friday,-3.9,41,1
2021-01-29,9,2021,1,Friday,-3.6,41,2
2021-01-29,10,2021,1,Friday,-2.6,37,3
2021-01-29,11,2021,1,Friday,-1.7,36,3
2021-01-29,12,2021,1,Friday,-0.7,36,3
2021-01-29,13,2021,1,Friday,0.0,34,3
2021-01-29,14,2021,1,Friday,0.6,36,3
2021-01-29,15,2021,1,Friday,0.6,35,3
2021-01-29,16,2021,1,Friday,0.9,34,2
2021-01-29,17,2021,1,Friday,0.7,34,2
2021-01-29,18,2021,1,Friday,0.0,36,3
2021-01-29,19,2021,1,Friday,-0.9,38,1
2021-01-29,20,2021,1,Friday,-1.4,40,0
2021-01-29,21,2021,1,Friday,-1.7,41,0
2021-01-29,22,2021,1,Friday,-1.9,41,0
2021-01-29,23,2021,1,Friday,-2.2,42,0
2021-01-30,0,2021,1,Saturday,-2.4,43,0
2021-01-30,1,2021,1,Saturday,-2.7,45,0
2021-01-30,2,2021,1,Saturday,-2.8,45,0
2021-01-30,3,2021,1,Saturday,-3.2,47,0
2021-01-30,4,2021,1,Saturday,-3.4,48,0
2021-01-30,5,2021,1,Saturday,-3.5,49,0
2021-01-30,6,2021,1,Saturday,-3.7,50,0
2021-01-30,7,2021,1,Saturday,-3.8,51,0
2021-01-30,8,2021,1,Saturday,-3.9,52,0
2021-01-30,9,2021,1,Saturday,-3.6,52,0
2021-01-30,10,2021,1,Saturday,-2.2,46,0
2021-01-30,11,2021,1,Saturday,-1.0,43,0
2021-01-30,12,2021,1,Saturday,0.1,41,0
2021-01-30,13,2021,1,Saturday,1.2,39,1
2021-01-30,14,2021,1,Saturday,2.1,42,0
2021-01-30,15,2021,1,Saturday,2.6,41,0
2021-01-30,16,2021,1,Saturday,2.8,40,0
2021-01-30,17,2021,1,Saturday,2.6,40,0
2021-01-30,18,2021,1,Saturday,1.9,45,0
2021-01-30,19,2021,1,Saturday,-0.0,60,0
2021-01-30,20,2021,1,Saturday,-1.8,65,0
2021-01-30,21,2021,1,Saturday,-2.8,68,1
2021-01-30,22,2021,1,Saturday,-2.9,67,2
2021-01-30,23,2021,1,Saturday,-2.1,63,3
2021-01-31,0,2021,1,Sunday,-2.2,65,3
2021-01-31,1,2021,1,Sunday,-1.7,64,2
2021-01-31,2,2021,1,Sunday,-1.3,62,3
2021-01-31,3,2021,1,Sunday,-1.0,61,3
2021-01-31,4,2021,1,Sunday,-0.8,62,71
2021-01-31,5,2021,1,Sunday,-0.7,67,73
2021-01-31,6,2021,1,Sunday,-1.0,74,73
2021-01-31,7,2021,1,Sunday,-1.1,79,73
2021-01-31,8,2021,1,Sunday,-1.2,81,71
2021-01-31,9,2021,1,Sunday,-1.0,83,71
2021-01-31,10,2021,1,Sunday,-0.1,78,73
2021-01-31,11,2021,1,Sunday,0.1,79,73
2021-01-31,12,2021,1,Sunday,-0.1,85,73
2021-01-31,13,2021,1,Sunday,-0.2,88,75
2021-01-31,14,2021,1,Sunday,0.0,86,73
2021-01-31,15,2021,1,Sunday,-0.1,88,73
2021-01-31,16,2021,1,Sunday,-0.2,90,73
2021-01-31,17,2021,1,Sunday,-0.2,92,73
2021-01-31,18,2021,1,Sunday,-0.2,94,73
2021-01-31,19,2021,1,Sunday,-0.1,95,73
2021-01-31,20,2021,1,Sunday,0.1,94,73
2021-01-31,21,2021,1,Sunday,0.1,94,73
2021-01-31,22,2021,1,Sunday,0.2,94,73
2021-01-31,23,2021,1,Sunday,0.4,94,73
2021-02-01,0,2021,2,Monday,0.6,94,71
2021-02-01,1,2021,2,Monday,0.8,95,3
2021-02-01,2,2021,2,Monday,0.9,94,3
2021-02-01,3,2021,2,Monday,-0.9,91,3
2021-02-01,4,2021,2,Monday,-1.0,90,3
2021-02-01,5,2021,2,Monday,-0.9,90,3
2021-02-01,6,2021,2,Monday,-0.7,90,3
2021-02-01,7,2021,2,Monday,-0.4,90,3
2021-02-01,8,2021,2,Monday,-0.2,90,3
2021-02-01,9,2021,2,Monday,0.1,89,3
2021-02-01,10,2021,2,Monday,0.3,88,3
2021-02-01,11,2021,2,Monday,0.5,88,3
2021-02-01,12,2021,2,Monday,0.7,86,3
2021-02-01,13,2021,2,Monday,0.6,86,3
2021-02-01,14,2021,2,Monday,0.3,86,71
2021-02-01,15,2021,2,Monday,-0.7,88,73
2021-02-01,16,2021,2,Monday,-0.6,88,73
2021-02-01,17,2021,2,Monday,-0.5,89,73
2021-02-01,18,2021,2,Monday,-0.4,89,73
2021-02-01,19,2021,2,Monday,-0.3,90,73
2021-02-01,20,2021,2,Monday,-0.2,89,71
2021-02-01,21,2021,2,Monday,-0.1,89,71
2021-02-01,22,2021,2,Monday,0.0,88,71
2021-02-01,23,2021,2,Monday,0.2,88,3
2021-02-02,0,2021,2,Tuesday,0.2,87,3
2021-02-02,1,2021,2,Tuesday,0.1,85,3
2021-02-02,2,2021,2,Tuesday,-0.1,84,3
2021-02-02,4,2021,2,Tuesday,0.1,85,71
2021-02-02,5,2021,2,Tuesday,-0.1,84,71
2021-02-02,6,2021,2,Tuesday,-0.3,84,71
2021-02-02,7,2021,2,Tuesday,-0.4,83,71
2021-02-02,8,2021,2,Tuesday,-0.6,82,71
2021-02-02,9,2021,2,Tuesday,-0.6,81,71
2021-02-02,10,2021,2,Tuesday,-0.2,78,71
2021-02-02,11,2021,2,Tuesday,0.5,73,3
2021-02-02,12,2021,2,Tuesday,1.0,72,3
2021-02-02,13,2021,2,Tuesday,1.7,70,3
2021-02-02,14,2021,2,Tuesday,2.3,68,3
2021-02-02,15,2021,2,Tuesday,2.1,70,71
2021-02-02,16,2021,2,Tuesday,2.1,69,71
2021-02-02,17,2021,2,Tuesday,1.8,70,3
2021-02-02,18,2021,2,Tuesday,1.5,70,3
2021-02-02,19,2021,2,Tuesday,0.9,69,3
2021-02-02,20,2021,2,Tuesday,0.5,69,3
2021-02-02,21,2021,2,Tuesday,0.1,69,3
2021-02-02,22,2021,2,Tuesday,-0.5,69,3
2021-02-02,23,2021,2,Tuesday,-1.0,70,3
2021-02-03,0,2021,2,Wednesday,-1.3,70,3
2021-02-03,1,2021,2,Wednesday,-1.4,71,3
2021-02-03,3,2021,2,Wednesday,-0.7,72,3
2021-02-03,4,2021,2,Wednesday,-0.3,72,3
2021-02-03,5,2021,2,Wednesday,-0.0,73,3
2021-02-03,6,2021,2,Wednesday,0.0,73,3
2021-02-03,7,2021,2,Wednesday,-0.1,72,1
2021-02-03,8,2021,2,Wednesday,-0.5,71,1
2021-02-03,9,2021,2,Wednesday,-0.6,69,1
2021-02-03,10,2021,2,Wednesday,-0.4,67,1
2021-02-03,11,2021,2,Wednesday,0.3,61,3
2021-02-03,12,2021,2,Wednesday,0.9,60,3
2021-02-03,13,2021,2,Wednesday,1.6,58,3
2021-02-03,14,2021,2,Wednesday,2.4,56,3
2021-02-03,15,2021,2,Wednesday,3.5,58,2
2021-02-03,16,2021,2,Wednesday,3.8,57,2
2021-02-03,17,2021,2,Wednesday,3.9,58,3
2021-02-03,18,2021,2,Wednesday,3.5,60,2
2021-02-03,19,2021,2,Wednesday,2.8,62,1
2021-02-03,20,2021,2,Wednesday,2.2,63,1
2021-02-03,21,2021,2,Wednesday,1.3,65,0
2021-02-03,22,2021,2,Wednesday,0.7,67,0
2021-02-03,23,2021,2,Wednesday,0.1,69,0
2021-02-04,0,2021,2,Thursday,-0.4,70,0
2021-02-04,1,2021,2,Thursday,-0.9,71,0
2021-02-04,2,2021,2,Thursday,-1.4,72,0
2021-02-04,3,2021,2,Thursday,-1.7,71,0
2021-02-04,4,2021,2,Thursday,-2.1,70,0
2021-02-04,5,2021,2,Thursday,-2.5,70,0
2021-02-04,6,2021,2,Thursday,-2.8,70,0
2021-02-04,7,2021,2,Thursday,-3.2,69,0
2021-02-04,8,2021,2,Thursday,-3.5,69,0
2021-02-04,9,2021,2,Thursday,-3.9,72,0
2021-02-04,10,2021,2,Thursday,-2.5,65,0
2021-02-04,11,2021,2,Thursday,-0.4,59,0
2021-02-04,12,2021,2,Thursday,1.5,54,0
2021-02-04,13,2021,2,Thursday,3.2,51,0
2021-02-04,14,2021,2,Thursday,4.0,54,0
2021-02-04,15,2021,2,Thursday,5.2,52,0
2021-02-04,16,2021,2,Thursday,5.6,50,0
2021-02-04,17,2021,2,Thursday,5.3,51,1
2021-02-04,18,2021,2,Thursday,3.7,63,1
2021-02-04,19,2021,2,Thursday,2.7,63,1
2021-02-04,20,2021,2,Thursday,0.5,67,1
2021-02-04,21,2021,2,Thursday,-0.3,66,3
2021-02-04,22,2021,2,Thursday,-0.2,65,3
2021-02-04,23,2021,2,Thursday,0.5,64,3
2021-02-05,0,2021,2,Friday,1.4,62,3
2021-02-05,1,2021,2,Friday,2.6,59,3
2021-02-05,2,2021,2,Friday,3.2,59,3
2021-02-05,3,2021,2,Friday,3.4,62,51
2021-02-05,4,2021,2,Friday,3.5,64,2
2021-02-05,5,2021,2,Friday,3.4,67,2
2021-02-05,6,2021,2,Friday,3.2,76,53
2021-02-05,7,2021,2,Friday,3.0,85,55
2021-02-05,8,2021,2,Friday,3.0,91,51
2021-02-05,9,2021,2,Friday,3.4,93,2
2021-02-05,10,2021,2,Friday,4.1,93,1
2021-02-05,11,2021,2,Friday,5.4,86,0
2021-02-05,12,2021,2,Friday,7.3,76,0
2021-02-05,13,2021,2,Friday,8.7,66,0
2021-02-05,14,2021,2,Friday,9.3,60,0
2021-02-05,15,2021,2,Friday,10.1,56,2
2021-02-05,16,2021,2,Friday,10.0,53,1
2021-02-05,17,2021,2,Friday,8.9,58,0
2021-02-05,18,2021,2,Friday,9.1,54,1
2021-02-05,19,2021,2,Friday,7.4,55,0
2021-02-05,20,2021,2,Friday,5.8,52,0
2021-02-05,21,2021,2,Friday,4.5,51,0
2021-02-05,22,2021,2,Friday,3.4,53,1
2021-02-05,23,2021,2,Friday,1.9,60,0
2021-02-06,0,2021,2,Saturday,0.5,67,0
2021-02-06,1,2021,2,Saturday,-0.2,67,0
2021-02-06,2,2021,2,Saturday,-1.7,73,0
2021-02-06,3,2021,2,Saturday,-0.4,68,0
2021-02-06,4,2021,2,Saturday,-2.0,74,0
2021-02-06,5,2021,2,Saturday,-2.3,74,0
2021-02-06,6,2021,2,Saturday,-2.1,74,1
2021-02-06,7,2021,2,Saturday,-1.9,73,1
2021-02-06,8,2021,2,Saturday,-2.4,74,0
2021-02-06,9,2021,2,Saturday,-1.8,73,0
2021-02-06,10,2021,2,Saturday,1.2,66,0
2021-02-06,11,2021,2,Saturday,5.0,57,0
2021-02-06,12,2021,2,Saturday,7.3,48,1
2021-02-06,13,2021,2,Saturday,8.4,44,3
2021-02-06,14,2021,2,Saturday,8.7,43,2
2021-02-06,15,2021,2,Saturday,9.2,39,2
2021-02-06,16,2021,2,Saturday,9.5,38,2
2021-02-06,17,2021,2,Saturday,9.6,38,3
2021-02-06,18,2021,2,Saturday,8.5,46,2
2021-02-06,19,2021,2,Saturday,6.4,60,1
2021-02-06,20,2021,2,Saturday,4.3,63,2
2021-02-06,21,2021,2,Saturday,3.3,66,3
2021-02-06,22,2021,2,Saturday,2.7,68,3
2021-02-06,23,2021,2,Saturday,2.5,69,3
2021-02-07,0,2021,2,Sunday,2.4,72,3
2021-02-07,1,2021,2,Sunday,2.4,76,3
2021-02-07,2,2021,2,Sunday,2.3,79,3
2021-02-07,3,2021,2,Sunday,3.4,69,3
2021-02-07,4,2021,2,Sunday,3.0,73,3
2021-02-07,5,2021,2,Sunday,2.9,77,51
2021-02-07,6,2021,2,Sunday,2.4,87,51
2021-02-07,7,2021,2,Sunday,1.8,92,71
2021-02-07,8,2021,2,Sunday,0.8,99,75
2021-02-07,9,2021,2,Sunday,0.9,99,73
2021-02-07,10,2021,2,Sunday,1.2,99,75
2021-02-07,11,2021,2,Sunday,1.7,100,73
2021-02-07,12,2021,2,Sunday,2.3,98,53
2021-02-07,13,2021,2,Sunday,3.3,96,51
2021-02-07,14,2021,2,Sunday,4.5,91,51
2021-02-07,15,2021,2,Sunday,3.6,94,51
2021-02-07,16,2021,2,Sunday,4.6,83,3
2021-02-07,17,2021,2,Sunday,5.1,78,1
2021-02-07,18,2021,2,Sunday,4.7,68,0
2021-02-07,19,2021,2,Sunday,2.6,62,0
2021-02-07,20,2021,2,Sunday,0.8,59,0
2021-02-07,21,2021,2,Sunday,-0.8,60,0
2021-02-07,22,2021,2,Sunday,-2.0,61,0
2021-02-07,23,2021,2,Sunday,-3.1,62,0
2021-02-08,0,2021,2,Monday,-4.3,64,0
2021-02-08,1,2021,2,Monday,-5.6,64,0
2021-02-08,2,2021,2,Monday,-7.0,64,0
2021-02-08,3,2021,2,Monday,-7.5,59,0
2021-02-08,4,2021,2,Monday,-8.3,59,1
2021-02-08,5,2021,2,Monday,-8.6,58,0
2021-02-08,6,2021,2,Monday,-8.7,56,1
2021-02-08,7,2021,2,Monday,-8.6,55,1
2021-02-08,8,2021,2,Monday,-9.0,56,0
2021-02-08,9,2021,2,Monday,-8.9,56,0
2021-02-08,10,2021,2,Monday,-5.8,46,0
2021-02-08,11,2021,2,Monday,-4.1,61,0
2021-02-08,12,2021,2,Monday,-1.4,41,0
2021-02-08,13,2021,2,Monday,-0.3,41,0
2021-02-08,14,2021,2,Monday,0.6,43,0
2021-02-08,15,2021,2,Monday,1.9,49,0
2021-02-08,16,2021,2,Monday,2.1,50,0
2021-02-08,17,2021,2,Monday,1.9,53,0
2021-02-08,18,2021,2,Monday,0.9,61,0
2021-02-08,19,2021,2,Monday,-1.0,66,1
2021-02-08,20,2021,2,Monday,-2.2,68,1
2021-02-08,21,2021,2,Monday,-3.0,70,1
2021-02-08,22,2021,2,Monday,-3.6,72,0
2021-02-08,23,2021,2,Monday,-3.8,75,1
2021-02-09,0,2021,2,Tuesday,-3.9,79,0
2021-02-09,2,2021,2,Tuesday,-3.3,83,1
2021-02-09,3,2021,2,Tuesday,-2.3,82,2
2021-02-09,4,2021,2,Tuesday,-1.1,82,3
2021-02-09,5,2021,2,Tuesday,-0.2,82,3
2021-02-09,6,2021,2,Tuesday,-0.9,85,3
2021-02-09,7,2021,2,Tuesday,-1.0,89,3
2021-02-09,8,2021,2,Tuesday,0.3,88,3
2021-02-09,9,2021,2,Tuesday,1.1,87,3
2021-02-09,10,2021,2,Tuesday,1.9,87,3
2021-02-09,11,2021,2,Tuesday,2.8,86,2
2021-02-09,12,2021,2,Tuesday,4.1,83,1
2021-02-09,13,2021,2,Tuesday,6.8,76,1
2021-02-09,14,2021,2,Tuesday,8.7,70,0
2021-02-09,15,2021,2,Tuesday,9.6,64,1
2021-02-09,16,2021,2,Tuesday,9.8,61,1
2021-02-09,17,2021,2,Tuesday,9.1,60,2
2021-02-09,18,2021,2,Tuesday,7.4,64,2
2021-02-09,19,2021,2,Tuesday,5.7,67,3
2021-02-09,20,2021,2,Tuesday,4.6,70,3
2021-02-09,21,2021,2,Tuesday,4.1,72,3
2021-02-09,22,2021,2,Tuesday,3.5,74,3
2021-02-09,23,2021,2,Tuesday,3.3,75,3
2021-02-10,0,2021,2,Wednesday,2.4,77,3
2021-02-10,1,2021,2,Wednesday,1.3,80,1
2021-02-10,2,2021,2,Wednesday,0.5,79,1
2021-02-10,3,2021,2,Wednesday,0.8,78,0
2021-02-10,4,2021,2,Wednesday,-0.1,80,1
2021-02-10,5,2021,2,Wednesday,-0.8,80,1
2021-02-10,6,2021,2,Wednesday,-1.4,80,2
2021-02-10,7,2021,2,Wednesday,-1.6,77,3
2021-02-10,8,2021,2,Wednesday,-1.6,76,3
2021-02-10,9,2021,2,Wednesday,-1.2,75,2
2021-02-10,10,2021,2,Wednesday,0.7,63,0
2021-02-10,11,2021,2,Wednesday,1.7,59,1
2021-02-10,12,2021,2,Wednesday,2.8,56,1
2021-02-10,13,2021,2,Wednesday,4.0,54,1
2021-02-10,14,2021,2,Wednesday,4.6,53,3
2021-02-10,15,2021,2,Wednesday,5.4,56,3
2021-02-10,16,2021,2,Wednesday,5.3,56,3
2021-02-10,17,2021,2,Wednesday,4.5,61,2
2021-02-10,18,2021,2,Wednesday,3.6,68,51
2021-02-10,19,2021,2,Wednesday,2.5,78,71
2021-02-10,20,2021,2,Wednesday,1.8,86,71
2021-02-10,21,2021,2,Wednesday,1.4,88,71
2021-02-10,22,2021,2,Wednesday,1.2,90,73
2021-02-10,23,2021,2,Wednesday,1.0,93,75
2021-02-11,0,2021,2,Thursday,0.8,96,75
2021-02-11,1,2021,2,Thursday,0.7,96,75
2021-02-11,2,2021,2,Thursday,0.6,98,75
2021-02-11,3,2021,2,Thursday,0.5,98,75
2021-02-11,4,2021,2,Thursday,0.5,98,73
2021-02-11,5,2021,2,Thursday,0.4,98,73
2021-02-11,6,2021,2,Thursday,0.3,98,73
2021-02-11,7,2021,2,Thursday,0.3,98,71
2021-02-11,8,2021,2,Thursday,0.2,98,73
2021-02-11,9,2021,2,Thursday,0.3,97,73
2021-02-11,10,2021,2,Thursday,0.6,94,71
2021-02-11,11,2021,2,Thursday,0.7,92,73
2021-02-11,12,2021,2,Thursday,0.9,90,73
2021-02-11,13,2021,2,Thursday,1.2,87,71
2021-02-11,14,2021,2,Thursday,1.7,83,3
2021-02-11,15,2021,2,Thursday,1.8,79,3
2021-02-11,16,2021,2,Thursday,1.9,77,71
2021-02-11,17,2021,2,Thursday,1.7,76,3
2021-02-11,18,2021,2,Thursday,1.4,78,3
2021-02-11,19,2021,2,Thursday,0.9,81,3
2021-02-11,20,2021,2,Thursday,0.3,82,3
2021-02-11,21,2021,2,Thursday,-0.0,82,3
2021-02-11,22,2021,2,Thursday,-0.1,81,3
2021-02-11,23,2021,2,Thursday,-0.2,80,71
2021-02-12,0,2021,2,Friday,-0.4,79,71
2021-02-12,1,2021,2,Friday,-0.7,78,71
2021-02-12,2,2021,2,Friday,-0.9,76,71
2021-02-12,3,2021,2,Friday,-1.3,76,71
2021-02-12,4,2021,2,Friday,-1.5,74,71
2021-02-12,5,2021,2,Friday,-1.8,72,2
2021-02-12,6,2021,2,Friday,-2.2,71,3
2021-02-12,7,2021,2,Friday,-2.3,68,3
2021-02-12,8,2021,2,Friday,-2.5,67,3
2021-02-12,9,2021,2,Friday,-2.7,67,3
2021-02-12,10,2021,2,Friday,-2.7,66,3
2021-02-12,11,2021,2,Friday,-2.5,66,3
2021-02-12,12,2021,2,Friday,-2.4,66,3
2021-02-12,13,2021,2,Friday,-2.2,67,3
2021-02-12,14,2021,2,Friday,-2.1,68,3
2021-02-12,15,2021,2,Friday,-1.6,70,3
2021-02-12,16,2021,2,Friday,-1.5,70,3
2021-02-12,17,2021,2,Friday,-1.4,70,3
